gene_id	GO
GWK47_030799	GO:0003676
GWK47_030803	GO:0003676
GWK47_030806	GO:0005506
GWK47_030806	GO:0016226
GWK47_030806	GO:0051536
GWK47_030807	GO:0005200
GWK47_030807	GO:0005525
GWK47_030807	GO:0005874
GWK47_030807	GO:0007017
GWK47_030827	GO:0005515
GWK47_030834	GO:0005634
GWK47_030836	GO:0005515
GWK47_030838	GO:0004672
GWK47_030838	GO:0005524
GWK47_030838	GO:0006468
GWK47_030839	GO:0004672
GWK47_030839	GO:0005524
GWK47_030839	GO:0006468
GWK47_030859	GO:0007034
GWK47_030862	GO:0005515
GWK47_030863	GO:0005515
GWK47_030863	GO:0007165
GWK47_030863	GO:0043087
GWK47_030868	GO:0007165
GWK47_030869	GO:0007165
GWK47_030877	GO:0009190
GWK47_030877	GO:0016849
GWK47_030877	GO:0035556
GWK47_030881	GO:0016021
GWK47_030882	GO:0016021
GWK47_030883	GO:0005506
GWK47_030883	GO:0016705
GWK47_030883	GO:0020037
GWK47_030883	GO:0055114
GWK47_030890	GO:0003676
GWK47_030897	GO:0003700
GWK47_030897	GO:0005515
GWK47_030897	GO:0005667
GWK47_030897	GO:0006355
GWK47_030897	GO:0007179
GWK47_030900	GO:1902600
GWK47_030900	GO:0005524
GWK47_030900	GO:0015986
GWK47_030900	GO:0045261
GWK47_030900	GO:0046034
GWK47_030900	GO:0046933
GWK47_030903	GO:0005096
GWK47_030903	GO:0051056
GWK47_030904	GO:0005096
GWK47_030904	GO:0051056
GWK47_030908	GO:0015078
GWK47_030908	GO:0015991
GWK47_030908	GO:0033177
GWK47_030908	GO:0033179
GWK47_030910	GO:0005515
GWK47_030913	GO:0000287
GWK47_030913	GO:0004450
GWK47_030913	GO:0006102
GWK47_030913	GO:0016616
GWK47_030913	GO:0051287
GWK47_030913	GO:0055114
GWK47_030915	GO:1902600
GWK47_030915	GO:0008746
GWK47_030915	GO:0016491
GWK47_030915	GO:0055114
GWK47_030916	GO:0003743
GWK47_030916	GO:0006413
GWK47_030928	GO:0003677
GWK47_030931	GO:0003779
GWK47_030931	GO:0034316
GWK47_030931	GO:0071933
GWK47_030932	GO:0015078
GWK47_030932	GO:0015991
GWK47_030932	GO:0033180
GWK47_030933	GO:0003735
GWK47_030933	GO:0005840
GWK47_030933	GO:0006412
GWK47_030939	GO:0008270
GWK47_030939	GO:0030163
GWK47_030951	GO:0004197
GWK47_030951	GO:0006508
GWK47_030951	GO:0008234
GWK47_030953	GO:0004197
GWK47_030953	GO:0006508
GWK47_030953	GO:0008234
GWK47_030964	GO:0008146
GWK47_030979	GO:0003924
GWK47_030979	GO:0005525
GWK47_030994	GO:0000175
GWK47_030994	GO:0003676
GWK47_030997	GO:0016020
GWK47_031013	GO:0001664
GWK47_031013	GO:0003924
GWK47_031013	GO:0007186
GWK47_031013	GO:0019001
GWK47_031013	GO:0031683
GWK47_031018	GO:0005509
GWK47_031021	GO:0004672
GWK47_031021	GO:0005524
GWK47_031021	GO:0006468
GWK47_031023	GO:0016787
GWK47_031044	GO:0005515
GWK47_031047	GO:0005515
GWK47_031048	GO:0005515
GWK47_031051	GO:0016491
GWK47_031051	GO:0055114
GWK47_031053	GO:0010181
GWK47_031053	GO:0016491
GWK47_031053	GO:0055114
GWK47_031055	GO:0016480
GWK47_031056	GO:0003995
GWK47_031056	GO:0016627
GWK47_031056	GO:0050660
GWK47_031056	GO:0055114
GWK47_031061	GO:0005215
GWK47_031061	GO:0016021
GWK47_031061	GO:0055085
GWK47_031065	GO:0004672
GWK47_031065	GO:0004674
GWK47_031065	GO:0004703
GWK47_031065	GO:0005524
GWK47_031065	GO:0006468
GWK47_031065	GO:0007165
GWK47_031066	GO:0003677
GWK47_031066	GO:0003899
GWK47_031066	GO:0005665
GWK47_031066	GO:0006351
GWK47_031066	GO:0006366
GWK47_031068	GO:0003676
GWK47_031069	GO:0003676
GWK47_031070	GO:0004842
GWK47_031118	GO:0005515
GWK47_031121	GO:0005215
GWK47_031121	GO:0006857
GWK47_031121	GO:0016020
GWK47_031121	GO:0022857
GWK47_031121	GO:0055085
GWK47_031124	GO:0005484
GWK47_031124	GO:0006886
GWK47_031124	GO:0016020
GWK47_031124	GO:0016192
GWK47_031124	GO:0048193
GWK47_031125	GO:0016020
GWK47_031125	GO:0016192
GWK47_031125	GO:0048193
GWK47_031127	GO:0005634
GWK47_031127	GO:0006260
GWK47_031142	GO:0003676
GWK47_031142	GO:0003723
GWK47_031142	GO:0003735
GWK47_031142	GO:0005840
GWK47_031142	GO:0006412
GWK47_031145	GO:0004930
GWK47_031145	GO:0007186
GWK47_031145	GO:0016021
GWK47_031179	GO:0003676
GWK47_031184	GO:0003676
GWK47_031184	GO:0004523
GWK47_003580	GO:0004104
GWK47_003585	GO:0005515
GWK47_003585	GO:0005634
GWK47_003585	GO:0008270
GWK47_003585	GO:0018024
GWK47_003585	GO:0034968
GWK47_031192	GO:0004089
GWK47_031192	GO:0008270
GWK47_031195	GO:0000902
GWK47_031195	GO:0015631
GWK47_031197	GO:0005509
GWK47_031218	GO:0005515
GWK47_031218	GO:0007165
GWK47_031218	GO:0035556
GWK47_031219	GO:0008033
GWK47_031219	GO:0008168
GWK47_031220	GO:0008083
GWK47_031220	GO:0016020
GWK47_031222	GO:0008083
GWK47_031222	GO:0016020
GWK47_031223	GO:0008083
GWK47_031223	GO:0016020
GWK47_031225	GO:0005779
GWK47_031225	GO:0007031
GWK47_031226	GO:0016021
GWK47_031229	GO:0015991
GWK47_031229	GO:0033180
GWK47_031229	GO:0034220
GWK47_031229	GO:0046961
GWK47_031233	GO:0016021
GWK47_031233	GO:0055085
GWK47_031234	GO:0005515
GWK47_031235	GO:0005515
GWK47_031237	GO:0005515
GWK47_031240	GO:0006396
GWK47_031240	GO:0008173
GWK47_031269	GO:0042302
GWK47_031273	GO:0003676
GWK47_031273	GO:0003723
GWK47_031277	GO:0046983
GWK47_031281	GO:0005094
GWK47_031281	GO:0005737
GWK47_031286	GO:0003676
GWK47_031288	GO:0005524
GWK47_031288	GO:0005737
GWK47_031288	GO:0016787
GWK47_031288	GO:0030163
GWK47_031293	GO:0046983
GWK47_031300	GO:0000287
GWK47_031300	GO:0006400
GWK47_031300	GO:0008193
GWK47_031301	GO:0003676
GWK47_031302	GO:0000166
GWK47_031302	GO:0003676
GWK47_031302	GO:0004812
GWK47_031302	GO:0004824
GWK47_031302	GO:0005524
GWK47_031302	GO:0005737
GWK47_031302	GO:0006418
GWK47_031302	GO:0006430
GWK47_031304	GO:0016020
GWK47_031305	GO:0005506
GWK47_031305	GO:0016705
GWK47_031305	GO:0020037
GWK47_031305	GO:0055114
GWK47_031309	GO:0005515
GWK47_031323	GO:0003824
GWK47_031329	GO:0006886
GWK47_031329	GO:0008536
GWK47_003596	GO:0003676
GWK47_003596	GO:0015074
GWK47_031369	GO:0004672
GWK47_031369	GO:0005524
GWK47_031369	GO:0006468
GWK47_031380	GO:0016021
GWK47_031382	GO:0004497
GWK47_031382	GO:0005506
GWK47_031382	GO:0016705
GWK47_031382	GO:0016712
GWK47_031382	GO:0020037
GWK47_031382	GO:0055114
GWK47_031383	GO:0005515
GWK47_031383	GO:0008146
GWK47_031383	GO:0016021
GWK47_031393	GO:0004197
GWK47_031393	GO:0006508
GWK47_031404	GO:0008083
GWK47_031404	GO:0016020
GWK47_031419	GO:0005783
GWK47_031419	GO:0048193
GWK47_031421	GO:0005215
GWK47_031421	GO:0016021
GWK47_031421	GO:0022857
GWK47_031421	GO:0055085
GWK47_031435	GO:0046983
GWK47_031437	GO:0003677
GWK47_031437	GO:0006352
GWK47_031454	GO:0003677
GWK47_031454	GO:0006313
GWK47_031454	GO:0015074
GWK47_031463	GO:0006897
GWK47_031464	GO:0004930
GWK47_031464	GO:0007186
GWK47_031464	GO:0016021
GWK47_031465	GO:0004930
GWK47_031465	GO:0007186
GWK47_031465	GO:0016021
GWK47_031468	GO:0003676
GWK47_031478	GO:0005515
GWK47_031486	GO:0016021
GWK47_031486	GO:0022857
GWK47_031486	GO:0055085
GWK47_031500	GO:0042302
GWK47_031505	GO:0005515
GWK47_031517	GO:0005515
GWK47_031548	GO:0005515
GWK47_031550	GO:0004222
GWK47_031550	GO:0006508
GWK47_031550	GO:0008237
GWK47_031550	GO:0008270
GWK47_031554	GO:0016021
GWK47_031554	GO:0022857
GWK47_031554	GO:0055085
GWK47_031600	GO:0003677
GWK47_031601	GO:0003677
GWK47_031605	GO:0003735
GWK47_031605	GO:0005840
GWK47_031605	GO:0006412
GWK47_000346	GO:0003676
GWK47_000346	GO:0004523
GWK47_031639	GO:0007229
GWK47_031653	GO:0003676
GWK47_031653	GO:0003677
GWK47_031653	GO:0008270
GWK47_031657	GO:0046983
GWK47_031658	GO:0003676
GWK47_031658	GO:0004523
GWK47_031667	GO:0003676
GWK47_031667	GO:0015074
GWK47_031676	GO:0004197
GWK47_031676	GO:0005515
GWK47_031676	GO:0006508
GWK47_031676	GO:0008234
GWK47_031698	GO:0005515
GWK47_031700	GO:0005737
GWK47_031700	GO:0016491
GWK47_031700	GO:0032440
GWK47_031700	GO:0047522
GWK47_031700	GO:0055114
GWK47_031705	GO:0070569
GWK47_031709	GO:0003677
GWK47_031712	GO:0006511
GWK47_031712	GO:0016579
GWK47_031712	GO:0036459
GWK47_031718	GO:0000786
GWK47_031718	GO:0003677
GWK47_031718	GO:0046982
GWK47_031733	GO:0006508
GWK47_031733	GO:0008237
GWK47_031733	GO:0008270
GWK47_031735	GO:0003676
GWK47_031735	GO:0015074
GWK47_031741	GO:0000077
GWK47_031741	GO:0005634
GWK47_031810	GO:0003676
GWK47_003621	GO:0005856
GWK47_003621	GO:0007165
GWK47_003625	GO:0031124
GWK47_003627	GO:0005515
GWK47_031823	GO:0003924
GWK47_031823	GO:0005525
GWK47_031824	GO:0005515
GWK47_031826	GO:0003824
GWK47_031826	GO:0003987
GWK47_031826	GO:0016208
GWK47_031826	GO:0019427
GWK47_031828	GO:0003676
GWK47_031828	GO:0003723
GWK47_031828	GO:0005515
GWK47_031828	GO:0005634
GWK47_031828	GO:0005737
GWK47_031828	GO:0006406
GWK47_031829	GO:0006886
GWK47_031829	GO:0015031
GWK47_031829	GO:0016192
GWK47_031829	GO:0030117
GWK47_031829	GO:0030123
GWK47_031832	GO:0016491
GWK47_031832	GO:0055114
GWK47_031833	GO:0000413
GWK47_031833	GO:0003755
GWK47_031835	GO:0005515
GWK47_031835	GO:0006355
GWK47_031836	GO:0005515
GWK47_031836	GO:0006355
GWK47_031838	GO:0003677
GWK47_031839	GO:0008270
GWK47_031842	GO:0046983
GWK47_031843	GO:0016874
GWK47_031852	GO:0006508
GWK47_031852	GO:0008236
GWK47_031877	GO:0005576
GWK47_031877	GO:0030414
GWK47_031881	GO:0003676
GWK47_031889	GO:0005215
GWK47_031889	GO:0016020
GWK47_031889	GO:0016021
GWK47_031889	GO:0022857
GWK47_031889	GO:0055085
GWK47_031892	GO:0003676
GWK47_031892	GO:0008270
GWK47_031893	GO:0005669
GWK47_031893	GO:0006367
GWK47_031901	GO:0003700
GWK47_031901	GO:0005634
GWK47_031901	GO:0006355
GWK47_031901	GO:0008270
GWK47_031901	GO:0043565
GWK47_031902	GO:0003743
GWK47_031902	GO:0005216
GWK47_031902	GO:0005515
GWK47_031902	GO:0005737
GWK47_031902	GO:0005852
GWK47_031902	GO:0006811
GWK47_031902	GO:0016020
GWK47_031902	GO:0055085
GWK47_031907	GO:0008270
GWK47_031910	GO:0003676
GWK47_031911	GO:0003735
GWK47_031911	GO:0005840
GWK47_031911	GO:0006412
GWK47_031912	GO:0003677
GWK47_003643	GO:0045454
GWK47_031935	GO:0004672
GWK47_031935	GO:0005524
GWK47_031935	GO:0006468
GWK47_031960	GO:0016021
GWK47_031963	GO:0005515
GWK47_031965	GO:0005515
GWK47_031966	GO:0004672
GWK47_031966	GO:0006468
GWK47_031969	GO:0005515
GWK47_031972	GO:0005515
GWK47_031990	GO:0016747
GWK47_031992	GO:0003676
GWK47_031992	GO:0004523
GWK47_032003	GO:0003676
GWK47_032005	GO:0003824
GWK47_032006	GO:0008146
GWK47_032023	GO:0005200
GWK47_032023	GO:0005525
GWK47_032023	GO:0005874
GWK47_032023	GO:0007017
GWK47_032041	GO:0005509
GWK47_032041	GO:0005515
GWK47_032046	GO:0016012
GWK47_032046	GO:0016021
GWK47_032047	GO:0004476
GWK47_032047	GO:0005975
GWK47_032047	GO:0008270
GWK47_032047	GO:0009298
GWK47_032054	GO:0003735
GWK47_032054	GO:0005840
GWK47_032054	GO:0006412
GWK47_032062	GO:0003676
GWK47_032062	GO:0004523
GWK47_003680	GO:0016021
GWK47_003680	GO:0055085
GWK47_032112	GO:0004672
GWK47_032112	GO:0005524
GWK47_032112	GO:0006468
GWK47_032113	GO:0005509
GWK47_032127	GO:0005509
GWK47_032132	GO:0016746
GWK47_032133	GO:0000387
GWK47_032133	GO:0032797
GWK47_032136	GO:0003676
GWK47_032138	GO:0005515
GWK47_032140	GO:0005267
GWK47_032140	GO:0016020
GWK47_032140	GO:0071805
GWK47_032146	GO:0055114
GWK47_032148	GO:0005789
GWK47_032148	GO:0015031
GWK47_032148	GO:0016021
GWK47_032171	GO:0003676
GWK47_032171	GO:0004523
GWK47_032176	GO:0003676
GWK47_032176	GO:0004523
GWK47_032177	GO:0003676
GWK47_032177	GO:0004523
GWK47_032184	GO:0046983
GWK47_032191	GO:0005515
GWK47_032193	GO:0003735
GWK47_032193	GO:0005840
GWK47_032193	GO:0006412
GWK47_032195	GO:0001733
GWK47_032195	GO:0005794
GWK47_032195	GO:0009247
GWK47_032195	GO:0016021
GWK47_032196	GO:0005887
GWK47_032196	GO:0010756
GWK47_032198	GO:0003735
GWK47_032198	GO:0005840
GWK47_032198	GO:0006412
GWK47_032199	GO:0004435
GWK47_032199	GO:0005509
GWK47_032199	GO:0005515
GWK47_032199	GO:0006629
GWK47_032199	GO:0007165
GWK47_032199	GO:0008081
GWK47_032199	GO:0035556
GWK47_032217	GO:0003723
GWK47_032217	GO:0003743
GWK47_032217	GO:0006413
GWK47_032221	GO:0005524
GWK47_032221	GO:0006298
GWK47_032221	GO:0030983
GWK47_032223	GO:0003924
GWK47_032223	GO:0005525
GWK47_032223	GO:0007165
GWK47_032223	GO:0016020
GWK47_032224	GO:0005515
GWK47_032226	GO:0020037
GWK47_032240	GO:0001733
GWK47_032240	GO:0005794
GWK47_032240	GO:0009247
GWK47_032240	GO:0016021
GWK47_032242	GO:0001733
GWK47_032242	GO:0005794
GWK47_032242	GO:0009247
GWK47_032242	GO:0016021
GWK47_032246	GO:0008233
GWK47_032254	GO:0016972
GWK47_032254	GO:0055114
GWK47_032255	GO:0005524
GWK47_032255	GO:0016020
GWK47_032255	GO:0016887
GWK47_032261	GO:0035556
GWK47_032265	GO:0008478
GWK47_032265	GO:0009443
GWK47_032267	GO:0005743
GWK47_032267	GO:0006850
GWK47_032269	GO:0005509
GWK47_032269	GO:0005544
GWK47_003708	GO:0003735
GWK47_003708	GO:0005840
GWK47_003708	GO:0006412
GWK47_032314	GO:0005524
GWK47_032314	GO:0016020
GWK47_032314	GO:0016887
GWK47_032315	GO:0003676
GWK47_032315	GO:0004523
GWK47_032321	GO:0003677
GWK47_032323	GO:0005515
GWK47_003722	GO:0004888
GWK47_003722	GO:0004930
GWK47_003722	GO:0007166
GWK47_003722	GO:0007186
GWK47_003722	GO:0016021
GWK47_003723	GO:0005515
GWK47_003726	GO:0005089
GWK47_003726	GO:0005515
GWK47_003726	GO:0005737
GWK47_003726	GO:0035023
GWK47_003727	GO:0005515
GWK47_003729	GO:0004672
GWK47_003729	GO:0004674
GWK47_003729	GO:0005524
GWK47_003729	GO:0006468
GWK47_032337	GO:0005515
GWK47_032339	GO:0003677
GWK47_032339	GO:0005634
GWK47_032339	GO:0045892
GWK47_032342	GO:0003723
GWK47_032342	GO:0016787
GWK47_032342	GO:0030145
GWK47_032344	GO:0016021
GWK47_032346	GO:0000166
GWK47_032346	GO:0000287
GWK47_032346	GO:0003723
GWK47_032346	GO:0004826
GWK47_032346	GO:0005524
GWK47_032346	GO:0005737
GWK47_032346	GO:0006432
GWK47_003734	GO:0003676
GWK47_003735	GO:0003676
GWK47_003735	GO:0005515
GWK47_032359	GO:0046872
GWK47_032384	GO:0005874
GWK47_032384	GO:0007017
GWK47_032389	GO:0005515
GWK47_032390	GO:0003676
GWK47_032391	GO:0015986
GWK47_032391	GO:0045261
GWK47_032391	GO:0046933
GWK47_032392	GO:0003676
GWK47_032394	GO:0004392
GWK47_032394	GO:0006788
GWK47_032394	GO:0055114
GWK47_032414	GO:0003676
GWK47_032415	GO:0003676
GWK47_032416	GO:0003676
GWK47_032417	GO:0003676
GWK47_032417	GO:0005515
GWK47_032420	GO:0005515
GWK47_032421	GO:0005515
GWK47_032429	GO:0003677
GWK47_032433	GO:0008442
GWK47_032433	GO:0016491
GWK47_032433	GO:0050661
GWK47_032433	GO:0051287
GWK47_032433	GO:0055114
GWK47_032435	GO:0006506
GWK47_032435	GO:0016021
GWK47_032435	GO:0017176
GWK47_003751	GO:0007165
GWK47_032457	GO:0005524
GWK47_032458	GO:0003824
GWK47_032465	GO:0016491
GWK47_032465	GO:0016620
GWK47_032465	GO:0055114
GWK47_032471	GO:0005634
GWK47_032471	GO:0045892
GWK47_032502	GO:0004114
GWK47_032502	GO:0007165
GWK47_032502	GO:0008081
GWK47_032512	GO:0005795
GWK47_032512	GO:0008455
GWK47_032512	GO:0009312
GWK47_032512	GO:0016021
GWK47_032519	GO:0003677
GWK47_032519	GO:0005634
GWK47_032519	GO:0006355
GWK47_032519	GO:0043565
GWK47_032530	GO:0005200
GWK47_032530	GO:0005525
GWK47_032530	GO:0005874
GWK47_032530	GO:0007017
GWK47_032535	GO:0016787
GWK47_032536	GO:0003924
GWK47_032536	GO:0005525
GWK47_032544	GO:0005215
GWK47_032544	GO:0006857
GWK47_032544	GO:0016020
GWK47_032544	GO:0022857
GWK47_032544	GO:0055085
GWK47_032551	GO:0003824
GWK47_032551	GO:0004588
GWK47_032551	GO:0004590
GWK47_032551	GO:0006207
GWK47_032551	GO:0006221
GWK47_032551	GO:0009116
GWK47_032551	GO:0044205
GWK47_032552	GO:0016021
GWK47_032555	GO:0005515
GWK47_032568	GO:0015293
GWK47_032568	GO:0016021
GWK47_032570	GO:0005634
GWK47_032570	GO:0006357
GWK47_032570	GO:0070449
GWK47_032575	GO:0004525
GWK47_032575	GO:0006396
GWK47_032576	GO:0004525
GWK47_032576	GO:0006396
GWK47_032580	GO:0005328
GWK47_032580	GO:0016021
GWK47_032583	GO:0003700
GWK47_032583	GO:0005634
GWK47_032583	GO:0006355
GWK47_032583	GO:0008270
GWK47_032587	GO:0006511
GWK47_032587	GO:0016579
GWK47_032587	GO:0036459
GWK47_032587	GO:0008270
GWK47_032595	GO:0005515
GWK47_032599	GO:0004866
GWK47_032601	GO:0004866
GWK47_032601	GO:0005576
GWK47_032601	GO:0005615
GWK47_032612	GO:0006366
GWK47_032612	GO:0046982
GWK47_032621	GO:0003677
GWK47_032622	GO:0003677
GWK47_032630	GO:0003676
GWK47_032631	GO:0003735
GWK47_032631	GO:0005840
GWK47_032631	GO:0006412
GWK47_032653	GO:0005515
GWK47_032664	GO:0018024
GWK47_032672	GO:0003676
GWK47_032672	GO:0008270
GWK47_032673	GO:0003676
GWK47_032673	GO:0008270
GWK47_032685	GO:0046872
GWK47_032688	GO:0005515
GWK47_032688	GO:0005634
GWK47_032688	GO:0006355
GWK47_032724	GO:0003677
GWK47_032725	GO:0003677
GWK47_032732	GO:0008083
GWK47_032732	GO:0016020
GWK47_003760	GO:0000122
GWK47_003760	GO:0003714
GWK47_003760	GO:0006457
GWK47_003760	GO:0016272
GWK47_003760	GO:0051082
GWK47_003761	GO:0005975
GWK47_003761	GO:0016757
GWK47_003763	GO:0004672
GWK47_003763	GO:0005524
GWK47_003763	GO:0006468
GWK47_032747	GO:0003676
GWK47_032747	GO:0004190
GWK47_032747	GO:0006508
GWK47_032747	GO:0015074
GWK47_032754	GO:0003755
GWK47_032754	GO:0005515
GWK47_032762	GO:0016021
GWK47_032762	GO:0022857
GWK47_032762	GO:0055085
GWK47_000364	GO:0006511
GWK47_000364	GO:0016579
GWK47_000364	GO:0036459
GWK47_032811	GO:0003676
GWK47_032814	GO:0003824
GWK47_032817	GO:0016491
GWK47_032817	GO:0046872
GWK47_032817	GO:0055114
GWK47_032844	GO:0004672
GWK47_032844	GO:0005524
GWK47_032844	GO:0006468
GWK47_032845	GO:0004672
GWK47_032845	GO:0005524
GWK47_032845	GO:0006468
GWK47_032846	GO:0004672
GWK47_032846	GO:0005524
GWK47_032846	GO:0006468
GWK47_032851	GO:0003676
GWK47_032851	GO:0004523
GWK47_032855	GO:0005509
GWK47_032855	GO:0016491
GWK47_032855	GO:0055114
GWK47_032859	GO:0016491
GWK47_032859	GO:0055114
GWK47_032861	GO:0000166
GWK47_032861	GO:0003676
GWK47_032861	GO:0004812
GWK47_032861	GO:0004813
GWK47_032861	GO:0005524
GWK47_032861	GO:0005737
GWK47_032861	GO:0006419
GWK47_032861	GO:0043039
GWK47_032864	GO:0005789
GWK47_032864	GO:0006888
GWK47_032869	GO:0006367
GWK47_032870	GO:0003951
GWK47_032870	GO:0004143
GWK47_032870	GO:0005515
GWK47_032870	GO:0007205
GWK47_032870	GO:0016301
GWK47_032870	GO:0035556
GWK47_032892	GO:0004348
GWK47_032892	GO:0006665
GWK47_032932	GO:0004222
GWK47_032932	GO:0006508
GWK47_032932	GO:0008237
GWK47_032943	GO:0016021
GWK47_032943	GO:0055085
GWK47_003781	GO:0006511
GWK47_003781	GO:0031461
GWK47_003781	GO:0031625
GWK47_003782	GO:0006457
GWK47_003782	GO:0016272
GWK47_003782	GO:0051082
GWK47_003783	GO:0000737
GWK47_003783	GO:0003677
GWK47_003783	GO:0003824
GWK47_003783	GO:0005524
GWK47_003783	GO:0005694
GWK47_003783	GO:0006259
GWK47_003783	GO:0016889
GWK47_032961	GO:0003676
GWK47_032961	GO:0015074
GWK47_032966	GO:0003676
GWK47_032966	GO:0004523
GWK47_032982	GO:0052689
GWK47_032988	GO:0004672
GWK47_032988	GO:0005524
GWK47_032988	GO:0006468
GWK47_032997	GO:0016020
GWK47_032997	GO:0016757
GWK47_033004	GO:0006629
GWK47_033010	GO:0006886
GWK47_033010	GO:0008536
GWK47_003790	GO:0003677
GWK47_003790	GO:0003700
GWK47_003790	GO:0003707
GWK47_003790	GO:0005634
GWK47_003790	GO:0006355
GWK47_003790	GO:0008270
GWK47_003790	GO:0043565
GWK47_003792	GO:0005515
GWK47_003793	GO:0004930
GWK47_003793	GO:0007186
GWK47_003793	GO:0016021
GWK47_033025	GO:0005515
GWK47_033028	GO:0006890
GWK47_033028	GO:0016021
GWK47_033029	GO:0046983
GWK47_033036	GO:0003676
GWK47_033036	GO:0004523
GWK47_033043	GO:0046983
GWK47_033051	GO:0005515
GWK47_033054	GO:0005509
GWK47_033064	GO:0005515
GWK47_033068	GO:0005515
GWK47_003815	GO:0016020
GWK47_003816	GO:0005515
GWK47_003817	GO:0016021
GWK47_003817	GO:0022857
GWK47_003817	GO:0055085
GWK47_003818	GO:0005215
GWK47_003818	GO:0016021
GWK47_003818	GO:0022857
GWK47_003818	GO:0055085
GWK47_003819	GO:0016021
GWK47_003819	GO:0022857
GWK47_003819	GO:0055085
GWK47_003831	GO:0005515
GWK47_033104	GO:0000166
GWK47_033104	GO:0002161
GWK47_033104	GO:0004812
GWK47_033104	GO:0005524
GWK47_033104	GO:0006418
GWK47_033122	GO:0003676
GWK47_033122	GO:0008270
GWK47_033125	GO:0016020
GWK47_033127	GO:0003824
GWK47_033145	GO:0003676
GWK47_033145	GO:0004523
GWK47_033146	GO:0004252
GWK47_033146	GO:0006508
GWK47_033147	GO:0004252
GWK47_033147	GO:0006508
GWK47_033153	GO:0003824
GWK47_033155	GO:0003676
GWK47_033155	GO:0004523
GWK47_033164	GO:0031409
GWK47_003836	GO:0003676
GWK47_033179	GO:0031023
GWK47_033179	GO:0051225
GWK47_033184	GO:0003676
GWK47_033184	GO:0004523
GWK47_033189	GO:0016787
GWK47_033189	GO:0070006
GWK47_033194	GO:0003735
GWK47_033215	GO:0006914
GWK47_033219	GO:0043015
GWK47_033232	GO:0000786
GWK47_033232	GO:0003677
GWK47_033232	GO:0005634
GWK47_033232	GO:0006352
GWK47_033232	GO:0046982
GWK47_033233	GO:0000786
GWK47_033233	GO:0003677
GWK47_033233	GO:0005634
GWK47_033233	GO:0046982
GWK47_033236	GO:0000786
GWK47_033236	GO:0003677
GWK47_033236	GO:0005634
GWK47_033236	GO:0046982
GWK47_033238	GO:0005515
GWK47_033241	GO:0005200
GWK47_033241	GO:0005525
GWK47_033241	GO:0005874
GWK47_033241	GO:0007017
GWK47_033243	GO:0008270
GWK47_033243	GO:0016491
GWK47_033243	GO:0055114
GWK47_033263	GO:0005515
GWK47_033269	GO:0016021
GWK47_033269	GO:0055085
GWK47_003871	GO:0000166
GWK47_003871	GO:0003676
GWK47_003871	GO:0003824
GWK47_003871	GO:0006260
GWK47_003871	GO:0006281
GWK47_003871	GO:0043140
GWK47_003871	GO:0044237
GWK47_003874	GO:0005524
GWK47_003874	GO:0006457
GWK47_003874	GO:0051082
GWK47_003875	GO:0007059
GWK47_003875	GO:0008017
GWK47_003875	GO:0051301
GWK47_003877	GO:0005515
GWK47_033288	GO:0016491
GWK47_033288	GO:0016620
GWK47_033288	GO:0055114
GWK47_033297	GO:0003824
GWK47_033297	GO:0008484
GWK47_033329	GO:0046983
GWK47_033356	GO:0003677
GWK47_033357	GO:0003735
GWK47_033357	GO:0005840
GWK47_033357	GO:0006412
GWK47_033371	GO:0016021
GWK47_033371	GO:0051180
GWK47_033371	GO:0090482
GWK47_033373	GO:0004930
GWK47_033373	GO:0007186
GWK47_033373	GO:0016020
GWK47_033373	GO:0016021
GWK47_033373	GO:0035240
GWK47_033373	GO:0072544
GWK47_033373	GO:0072545
GWK47_033379	GO:0005515
GWK47_003883	GO:0016021
GWK47_003883	GO:0055085
GWK47_033408	GO:0004013
GWK47_033411	GO:0005506
GWK47_033411	GO:0005515
GWK47_033411	GO:0016491
GWK47_033411	GO:0016705
GWK47_033411	GO:0031418
GWK47_033411	GO:0055114
GWK47_033413	GO:0005743
GWK47_033413	GO:0022857
GWK47_033413	GO:0055085
GWK47_033450	GO:0016491
GWK47_033450	GO:0055114
GWK47_033461	GO:0005515
GWK47_033465	GO:0005515
GWK47_033469	GO:0005515
GWK47_033470	GO:0005515
GWK47_033488	GO:0006886
GWK47_033488	GO:0046872
GWK47_033494	GO:0000786
GWK47_033494	GO:0003677
GWK47_033494	GO:0046982
GWK47_033503	GO:0000166
GWK47_033503	GO:0004812
GWK47_033503	GO:0004817
GWK47_033503	GO:0005524
GWK47_033503	GO:0006418
GWK47_033503	GO:0006423
GWK47_033506	GO:0003676
GWK47_033514	GO:0003677
GWK47_033514	GO:0006355
GWK47_033514	GO:0043565
GWK47_033527	GO:0003676
GWK47_033528	GO:0003676
GWK47_033529	GO:0003676
GWK47_003888	GO:0016491
GWK47_003888	GO:0016620
GWK47_003888	GO:0055114
GWK47_033540	GO:0003676
GWK47_033540	GO:0015074
GWK47_033549	GO:0005509
GWK47_033549	GO:0007156
GWK47_003902	GO:0003779
GWK47_003902	GO:0005737
GWK47_003902	GO:0008290
GWK47_003902	GO:0030036
GWK47_003902	GO:0051016
GWK47_003904	GO:0005515
GWK47_033558	GO:0004803
GWK47_033558	GO:0006313
GWK47_033562	GO:0008083
GWK47_033562	GO:0016020
GWK47_033577	GO:0003676
GWK47_033577	GO:0008270
GWK47_033609	GO:0005515
